Otu,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu197,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3337,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu585,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu1532,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Marivirga,Marivirga sp. JLT2000
Otu3002,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2739,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter franzmannii
Otu2983,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,na
Otu942,Bacteria,Firmicutes,Bacilli,Lactobacillales,na,na,na
Otu2748,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,na
Otu3240,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu1932,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu903,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
Otu2947,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis
Otu2679,Bacteria,na,na,na,na,na,na
Otu400,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2157,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu3905,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu1644,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2001,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
Otu288,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3425,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu63,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,na,na
Otu3631,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu643,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu575,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Pseudobutyrivibrio,Pseudobutyrivibrio ruminis
Otu3922,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu2182;otu1777,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
Otu795,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,na
Otu413,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira multipara
Otu1252,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2010,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Leptospiraceae,Leptospira,na
Otu437,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2486,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,na
Otu2680,Bacteria,na,na,na,na,na,na
Otu168,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,na
Otu2177,Bacteria,Proteobacteria,na,na,na,na,na
Otu3356,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter,na
Otu1349,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3099,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
Otu546,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,na,na,na
Otu2792,Bacteria,Proteobacteria,Alphaproteobacteria,na,na,na,na
Otu1271,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu1518,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1969,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu2567,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,na,na
Otu3264,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,na
Otu3464,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu563,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu3477,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu2760,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,na,na,na
Otu3805,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecis
Otu2096,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,na,na
Otu391,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu793,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu901,Bacteria,na,na,na,na,na,na
Otu529,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus eutactus
Otu3835,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,Hydrogenoanaerobacterium saccharovorans
Otu2756,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu3911,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2734,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia faecis
Otu1897,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Tepidibacter,na
Otu1482,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,na
Otu1943,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu60,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus callidus
Otu1409,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,na,na
Otu732,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2438,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu1569,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2324,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis
Otu1859,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2103,Bacteria,na,na,na,na,na,na
Otu27,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,na
Otu91,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,na
Otu2631,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu980,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium
Otu905,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1060,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu31,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,[Ruminococcus] obeum
Otu3846,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu2971,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
Otu315,Bacteria,na,na,na,na,na,na
Otu1736,Bacteria,na,na,na,na,na,na
Otu1335,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu2902,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu3666,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3098,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu2104,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1003,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu1022,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu335,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu822,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Brassicibacter,Brassicibacter mesophilus
Otu3604,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu3316,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1293,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu3527,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu382,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,Anaerofustis stercorihominis
Otu1463,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2576,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Fusicatenibacter,Fusicatenibacter saccharivorans
Otu574,Bacteria,Firmicutes,na,na,na,na,na
Otu82,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Oribacterium,na
Otu3730,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
Otu3325,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1618,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. T-1-35
Otu760,Bacteria,Proteobacteria,Alphaproteobacteria,na,na,na,na
Otu2288,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1327,Bacteria,na,na,na,na,na,na
Otu1417,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu586,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium coprostanoligenes
Otu1605,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
Otu100,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,na,na
Otu3355,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu113,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu2914,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
Otu484,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu2229;otu1215,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
Otu2849,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3919,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3737,Bacteria,Proteobacteria,na,na,na,na,na
Otu644,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. UB-B.2
Otu3819,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2270,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,na
Otu2159,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
Otu311,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,na,na
Otu745,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu3113,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,na,na
Otu3091,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,Blautia schinkii
Otu472,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Filifactor,na
Otu203,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,Butyricimonas virosa
Otu3353,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu623,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,na
Otu2622,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu850,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,na,na
Otu97,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus comes
Otu631,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1210,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Allofustis,Allofustis seminis
Otu1925,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Agathobacter rectalis
Otu2664;otu2403,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
Otu2815,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu21,Bacteria,Firmicutes,na,na,na,na,na
Otu2431,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu683,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu1528,Bacteria,na,na,na,na,na,na
Otu1948,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu3358,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,na
Otu2663,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu2871,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,na
Otu3315,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,na,na
Otu1084,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,na
Otu2277,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,na,na
Otu96,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium bifidum
Otu3051,Bacteria,na,na,na,na,na,na
Otu2522,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense
Otu3312,Bacteria,na,na,na,na,na,na
Otu2312,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu3185,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces hebeiensis
Otu2874,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2516,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu605,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,na,na,na
Otu694,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,na
Otu3759,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1258,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,na,na
Otu1594,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,na
Otu1364,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,na,na,na
Otu2474,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu922,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,na
Otu1981,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2810,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu1386,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu2629,Bacteria,Firmicutes,na,na,na,na,na
Otu1731,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,na
Otu15,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium faecium
Otu2478,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu3693,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium mayombei
Otu1313,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,na
Otu3066,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu2637,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu1292,Bacteria,na,na,na,na,na,na
Otu1681,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,na
Otu1744,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Murdochiella,Murdochiella asaccharolytica
Otu2017,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu2408,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1030,Bacteria,Firmicutes,na,na,na,na,na
Otu1198,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
Otu2055,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,Hydrogenoanaerobacterium saccharovorans
Otu703,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,na
Otu287,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,na
Otu1424,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Anaeroplasma,na
Otu2391,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3871,Bacteria,na,na,na,na,na,na
Otu1247,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1143,Bacteria,na,na,na,na,na,na
Otu1444,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2512,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu824,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1751,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu2012,Bacteria,na,na,na,na,na,na
Otu881,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1696,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu325,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1975,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,na
Otu3642,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,na,na
Otu915,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu3131,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,na
Otu3125,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu1556,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu812,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans
Otu2420,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia inulinivorans
Otu531,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,na
Otu2111,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma parvum
Otu57,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Kiloniella,Kiloniella laminariae
Otu1005,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,na
Otu2186,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu2402,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu1998,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu2249,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu2266,Bacteria,Firmicutes,na,na,na,na,na
Otu2415,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3023,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3484,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu3247,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu3627,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu1980,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum,na
Otu2108,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Atopobium,na
Otu2460,Bacteria,Firmicutes,Clostridia,na,na,na,na
Otu2557,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,na
Otu2645,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu3436,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eisenbergiella,Eisenbergiella tayi
Otu73,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella,na
Otu3661,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu3658,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
Otu3022,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu3903,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu3798,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu1567,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu185,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,na
Otu3523,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia faecis
Otu1596,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIV. Incertae Sedis,Anaerobranca,na
Otu609,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,na,na
Otu2672,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Lactonifactor,Lactonifactor longoviformis
Otu3216,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu1144,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,na
Otu3578,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Ehrlichia,na
Otu2421,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,na,na
Otu3221,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,na
Otu3135,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu2350,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,na
Otu2079,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu465,Bacteria,na,na,na,na,na,na
Otu3491,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Spiroplasmataceae,Spiroplasma,Spiroplasma taiwanense
Otu3223,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,na
Otu3302,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu3667,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,na
Otu2109,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu2769,Bacteria,Firmicutes,Clostridia,Clostridiales,na,na,na
Otu1348,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,na,na
Otu774,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium prausnitzii
Otu630,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,na
Otu874,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter valericigenes
Otu3554,Bacteria,Proteobacteria,Gammaproteobacteria,na,na,na,na
Otu275,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella corporis
Otu2721,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides paurosaccharolyticus
